gene_label,ct_label,as_label,avg_mean_gene_expr,as,ct,gene
FRMD4A,parietal epithelial cell,kidney,1.42195,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/25491
FRMD4A,parietal epithelial cell,kidney pyramid,1.42195,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/25491
FRMD4A,parietal epithelial cell,renal column,1.42195,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/25491
FRMD4A,parietal epithelial cell,outer cortex of kidney,1.42195,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/25491
FRMD4A,parietal epithelial cell,glomerular parietal epithelium,1.42195,http://purl.obolibrary.org/obo/UBERON_0005750,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/25491
FRMD4B,kidney interstitial alternatively activated macrophage,kidney interstitium,2.167396,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000695,http://identifiers.org/hgnc/24886
FTX,endothelial cell,endothelium,2.44195,http://purl.obolibrary.org/obo/UBERON_0001986,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/37190
FUT8,plasma cell,renal papilla,1.360474,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4019
FUT8,plasma cell,kidney capsule,1.360474,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4019
FUT8,plasma cell,kidney,1.360474,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4019
FUT8,plasma cell,kidney pyramid,1.360474,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4019
FUT8,plasma cell,kidney interstitium,1.360474,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4019
FUT8,plasma cell,renal column,1.360474,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4019
FUT8,plasma cell,outer cortex of kidney,1.360474,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4019
FXYD4,kidney collecting duct principal cell,collecting duct of renal tubule,1.191442,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001431,http://identifiers.org/hgnc/4028
FYB1,T cell,renal papilla,1.056263,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4036
FYB1,T cell,kidney capsule,1.056263,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4036
FYB1,T cell,kidney,1.056263,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4036
FYB1,T cell,kidney pyramid,1.056263,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4036
FYB1,T cell,kidney interstitium,1.056263,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4036
FYB1,T cell,renal column,1.056263,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4036
FYB1,T cell,outer cortex of kidney,1.056263,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4036
FYB1,monocyte,kidney interstitium,0.97534,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000576,http://identifiers.org/hgnc/4036
FYB2,kidney collecting duct principal cell,collecting duct of renal tubule,0.517587,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001431,http://identifiers.org/hgnc/27295
FYN,T cell,renal papilla,1.195085,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4037
FYN,T cell,kidney capsule,1.195085,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4037
FYN,T cell,kidney,1.195085,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4037
FYN,T cell,kidney pyramid,1.195085,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4037
FYN,T cell,kidney interstitium,1.195085,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4037
FYN,T cell,renal column,1.195085,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4037
FYN,T cell,outer cortex of kidney,1.195085,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/4037
GATA3,kidney collecting duct principal cell,collecting duct of renal tubule,0.998027,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001431,http://identifiers.org/hgnc/4172
GLCCI1,plasma cell,renal papilla,1.622128,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/18713
GLCCI1,plasma cell,kidney capsule,1.622128,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/18713
GLCCI1,plasma cell,kidney,1.622128,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/18713
GLCCI1,plasma cell,kidney pyramid,1.622128,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/18713
GLCCI1,plasma cell,kidney interstitium,1.622128,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/18713
GLCCI1,plasma cell,renal column,1.622128,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/18713
GLCCI1,plasma cell,outer cortex of kidney,1.622128,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/18713
GNG7,plasma cell,renal papilla,1.321598,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4410
GNG7,plasma cell,kidney capsule,1.321598,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4410
GNG7,plasma cell,kidney,1.321598,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4410
GNG7,plasma cell,kidney pyramid,1.321598,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4410
GNG7,plasma cell,kidney interstitium,1.321598,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4410
GNG7,plasma cell,renal column,1.321598,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4410
GNG7,plasma cell,outer cortex of kidney,1.321598,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4410
GPX3,epithelial cell of proximal tubule,proximal tubule,2.221934,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/CL_0002306,http://identifiers.org/hgnc/4555
GRAP2,mast cell,outer cortex of kidney,0.642267,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4563
GRAP2,mast cell,renal papilla,0.642267,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4563
GRAP2,mast cell,kidney capsule,0.642267,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4563
GRAP2,mast cell,kidney,0.642267,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4563
GRAP2,mast cell,kidney pyramid,0.642267,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4563
GRAP2,mast cell,kidney interstitium,0.642267,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4563
GRAP2,mast cell,renal column,0.642267,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4563
HCK,monocyte,kidney interstitium,0.803677,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000576,http://identifiers.org/hgnc/4840
HIP1,kidney loop of Henle thick ascending limb epithelial cell,thick ascending limb of loop of Henle,2.306132,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/CL_1001106,http://identifiers.org/hgnc/4913
HPGDS,mast cell,renal papilla,0.641336,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/17890
HPGDS,mast cell,kidney capsule,0.641336,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/17890
HPGDS,mast cell,kidney,0.641336,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/17890
HPGDS,mast cell,kidney pyramid,0.641336,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/17890
HPGDS,mast cell,kidney interstitium,0.641336,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/17890
HPGDS,mast cell,renal column,0.641336,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/17890
HPGDS,mast cell,outer cortex of kidney,0.641336,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/17890
HSD11B2,kidney connecting tubule epithelial cell,renal papilla,0.790822,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/5209
HSD11B2,kidney connecting tubule epithelial cell,kidney capsule,0.790822,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/5209
HSD11B2,kidney connecting tubule epithelial cell,kidney,0.790822,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/5209
HSD11B2,kidney connecting tubule epithelial cell,kidney pyramid,0.790822,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/5209
HSD11B2,kidney connecting tubule epithelial cell,renal column,0.790822,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/5209
HSD11B2,kidney connecting tubule epithelial cell,outer cortex of kidney,0.790822,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/5209
HSD11B2,kidney connecting tubule epithelial cell,renal connecting tubule,0.790822,http://purl.obolibrary.org/obo/UBERON_0005097,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/5209
IFITM2,neutrophil,kidney capsule,2.033367,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/5413
IFITM2,neutrophil,kidney,2.033367,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/5413
IFITM2,neutrophil,kidney pyramid,2.033367,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/5413
IFITM2,neutrophil,kidney interstitium,2.033367,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/5413
IFITM2,neutrophil,renal column,2.033367,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/5413
IFITM2,neutrophil,outer cortex of kidney,2.033367,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/5413
IGHG3,plasma cell,renal papilla,1.702799,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5527
IGHG3,plasma cell,kidney capsule,1.702799,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5527
IGHG3,plasma cell,kidney,1.702799,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5527
IGHG3,plasma cell,kidney pyramid,1.702799,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5527
IGHG3,plasma cell,kidney interstitium,1.702799,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5527
IGHG3,plasma cell,renal column,1.702799,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5527
IGHG3,plasma cell,outer cortex of kidney,1.702799,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5527
IGKC,plasma cell,renal papilla,2.666133,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5716
IGKC,plasma cell,kidney capsule,2.666133,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5716
IGKC,plasma cell,kidney,2.666133,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5716
IGKC,plasma cell,kidney pyramid,2.666133,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5716
IGKC,plasma cell,kidney interstitium,2.666133,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5716
IGKC,plasma cell,renal column,2.666133,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5716
IGKC,plasma cell,outer cortex of kidney,2.666133,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5716
IKZF1,T cell,renal papilla,1.2387,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13176
IKZF1,T cell,kidney capsule,1.2387,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13176
IKZF1,T cell,kidney,1.2387,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13176
IKZF1,T cell,kidney pyramid,1.2387,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13176
IKZF1,T cell,kidney interstitium,1.2387,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13176
IKZF1,T cell,renal column,1.2387,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13176
IKZF1,T cell,outer cortex of kidney,1.2387,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13176
IKZF1,B cell,kidney capsule,1.053315,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13176
IKZF1,B cell,kidney,1.053315,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13176
IKZF1,B cell,kidney pyramid,1.053315,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13176
IKZF1,B cell,kidney interstitium,1.053315,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13176
IKZF1,B cell,renal column,1.053315,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13176
IKZF1,B cell,outer cortex of kidney,1.053315,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13176
IL7R,T cell,renal papilla,1.083557,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/6024
IL7R,T cell,kidney capsule,1.083557,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/6024
IL7R,T cell,kidney,1.083557,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/6024
IL7R,T cell,kidney pyramid,1.083557,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/6024
IL7R,T cell,kidney interstitium,1.083557,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/6024
IL7R,T cell,renal column,1.083557,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/6024
IL7R,T cell,outer cortex of kidney,1.083557,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/6024
IMMP2L,kidney loop of Henle thick ascending limb epithelial cell,thick ascending limb of loop of Henle,2.631942,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/CL_1001106,http://identifiers.org/hgnc/14598
