leiden_sub,cell_id,cell_label,evidence,table,table_count,references,shared_markers,asctb_markers
"13,3",CL:4030015,kidney collecting duct alpha-intercalated cell,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,KIT,AQP6; KIT; TMEM213; SLC26A7; SLC4A1
"13,3",CL:0000764,erythroid lineage cell,1,bone-marrow,1,https://doi.org/10.1371/journal.pone.0162209,KIT,KIT; PTPRC; GYPA; APOC1; ENG; KLF1; GATA1; CD36; MYC; TFRC; KCNH2; PRSS57; EPCAM
"13,3",CL:1000715,kidney cortex collecting duct intercalated cell,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,KIT,AQP6; KIT; SLC26A7; SLC4A1
"13,3",CL:0000148,melanocyte,1,large-intestine,1,ISBN:978-1496398949,MLANA,MLANA; SOX10; BST2; S100B
"13,3",CL:1000458,melanocyte of skin,1,skin,1,https://doi.org/10.1074/jbc.m309036200; https://doi.org/10.1046/j.1365-2133.1997.17651853.x; https://doi.org/10.1034/j.1600-0854.2002.30909.x,MLANA,MLANA; SOX10; S100A2
"13,3",CL:0000748,retinal bipolar neuron,1,eye,1,https://doi.org/10.1016/j.brainres.2007.06.007; https://doi.org/10.1016/j.exer.2016.01.002; https://doi.org/10.1016/j.cell.2019.01.004,TRPM1,PRKCA; OTX2; RCVRN; MIP; ISL1; GRM6; TRPM1; GRIK1; GNAO1; VSX2; CABP5; VSX1
"13,3",CL:1000717,kidney outer medulla collecting duct intercalated cell,1,kidney,1,https://doi.org/10.1038/s41467-019-10861-2; https://doi.org/10.1126/science.aat1699,KIT,KIT; SLC26A7; CALCA; SLC4A1
"13,3",PCL:0051083,Chrp_82 choroid plexus epithelial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,GPNMB,GPNMB; TTR
"13,3",PCL:0051195,CA4_194 hippocampal CA4 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,RPL26,C9orf16; HOPX; RPL26
"13,3",CL:0002196,hepatic oval stem cell,1,liver,1,https://doi.org/10.1136/gut.2007.143321; https://doi.org/10.1053/gast.2001.21175,KIT,OV-6 ANTIGEN; KIT; THY1
"13,4",CL:1000768,kidney connecting tubule epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1038/s41467-019-10861-2,SLC8A1,HSD11B2; GATA3; TRPV5; CALB1; SLC8A1; SCNN1G; CDH1; SCN2A
"13,4",CL:4030017,epithelial cell of late distal convoluted tubule,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1038/s41467-019-10861-2,SLC8A1,HSD11B2; TRPV5; CALB1; SLC8A1; SLC12A3; SCNN1G
"13,4",CL:4030020,kidney connecting tubule alpha-intercalated cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1038/s41467-019-10861-2,SLC8A1,NXPH2; AQP6; SLC26A7; SLC8A1; SLC4A1
"13,4",CL:4030022,renal medullary fibroblast,1,kidney,1,https://doi.org/10.1101/2021.07.28.454201,SYT1,NCAM1; TNC; KCNK2; CLMP; DCN; SYT1
"13,4",CL:4030019,kidney connecting tubule intercalated cell,1,kidney,1,https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1038/s41467-019-10861-2; https://doi.org/10.1681/ASN.2020010071,SLC8A1,SLC8A1; ATP6V0D2; CA2
"13,5",CL:4033050,catecholaminergic neuron,5,spleen,1,https://doi.org/10.3389/fimmu.2017.01712; https://doi.org/10.1016/j.bbi.2018.12.009,S100B,UCHL1; TH; DBH; S100B
"13,5",CL:0002620,skin fibroblast,2,skin,1,https://doi.org/10.1111/j.1365-2133.1989.tb15509.x; https://doi.org/10.1097/00000372-199606000-00008; https://doi.org/10.1074/jbc.M701586200,VIM,F3; CD34; VIM
"13,5",CL:0002573,Schwann cell,2,peripheral-nervous-system,1,"PMID:2413766PMCID:PMC1888031,https://doi.org/10.1111/nan.12898; Kin(2017)https://doi.org/10.1016/j.stemcr.2017.04.011; http://dx.doi.org/10.1097/00007632-200112010-00007,https://doi.org/10.1016/0006-8993(92)90583-U",MBP; MPZ,MBP; GFAP; MPZ; SOX10
"13,5",CL:0009105,T cell zone reticular cell,2,lymph-node,1,https://doi.org/10.3389/fimmu.2011.00035; https://doi.org/10.1016/j.jcyt.2017.01.010; https://doi.org/10.1016/j.ajpath.2010.12.039,VIM,PDPN; DES; ACTA2; VIM; CCL21; CCL19; PECAM1; IL7
"13,5",CL:0000186,myofibroblast cell,2,lymph-node,1,PMCID:PMC1899700; https://www.pathologyoutlines.com/topic/lymphnodesanatomy.html; https://doi.org/10.1002/ar.1091830404; https://fblt.cz/en/skripta/v-krev-a-organy-imunitniho-systemu/6-thymus-mizni-uzliny-a-difuzni-imunitni-system/,VIM,VIM; DES; ACTA2; ELN; COL3A1; COL1A1
"13,5",ASCTB-TEMP:interdigitating-dendritic-cells,Interdigitating Dendritic Cells,2,spleen,1,https://doi.org/10.1309/M95G-7DQ2-TLQL-7Q11,VIM; S100B,CD68; CD1A; VIM; S100B
"13,5",CL:0000669,pericyte,1,eye,1,https://doi.org/10.1016/j.cell.2019.01.004,MYL9,MGP; KCNJ8; COL4A1; RGC5; MYL9
"13,5",PCL:0015119,Oligo L3-6 OPALIN-like ENPP6 primary motor cortex oligodendrocyte (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,MBP,MBP; LINC01378; ENPP2; ST18
"13,5",CL:1000452,parietal epithelial cell,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,VIM,CFH; CRB2; ALDH1A2; VIM; VCAM1
"13,5",CL:1001111,kidney loop of Henle thin descending limb epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,VIM,CRYAB; SATB2; CDH1; VIM; VCAM1; SLC44A5; SPP1
"13,5",PCL:0051039,COP_38 committed oligodendrocyte precursor (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,BCAS1,RP11-89N17.4; BCAS1
"13,5",CL:0009072,medullary thymic epithelial cell type 2,1,thymus,1,https://doi.org/10.3791/50951; https://doi.org/10.1038/s41467-021-21346-6; https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224,VIM,PTPRC; NTHL1; CCL19; SNCG; EPCAM; VIM; CDR2; KRT5; CSTA; TYW3; AIRE; KRT17; CALML3; FGF17; HLA-DQA1
"13,5",CL:0009106,medullary reticular cell,1,lymph-node,1,https://doi.org/10.3389/fimmu.2011.00035.; https://doi.org/10.1016/j.jcyt.2017.01.010; https://doi.org/10.1016/j.ajpath.2010.12.039,VIM,PECAM1; PDPN; DES; ACTA2; VIM; TNFSF11; CXCL12
"13,5",CL:0000526,afferent neuron,1,liver,1,https://doi.org/10.3748/wjg.v12.i22.3523,S100B,TUBB3; TRPV1; S100B
"13,5",CL:1000692,kidney interstitial fibroblast,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,VIM,LUM; COL1A2; COL1A1; DCN; ZEB2; C7; VIM
"13,5",CL:0009103,lymph node marginal reticular cell,1,lymph-node,1,https://doi.org/10.3389/fimmu.2011.00035; https://doi.org/10.1016/j.jcyt.2017.01.010; https://doi.org/10.1016/j.ajpath.2010.12.039,VIM,PDPN; ENPP2; DES; ACTA2; VIM; TNFSF11; PECAM1; CXCL13
"13,5",CL:0002306,epithelial cell of proximal tubule,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1073/pnas.2005477117; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1038/s41467-019-10861-2,GATM,CUBN; SLC13A1; LRP2; GATM; ALDOB
"13,5",CL:0011004,lens fiber cell,1,eye,1,https://doi.org/10.1167/iovs.15-18117,VIM,AQP0 residues 1-263 +fatty acyl; VIM
"13,5",CL:0002521,subcutaneous adipocyte,1,skin,1,https://doi.org/10.1155/2010/790431; https://doi.org/10.1016/j.humpath.2005.11.006,S100B,CALB2; S100B
"13,5",CL:0000888,lymph node tingible body macrophage,1,lymph-node,1,https://doi.org/10.1111/cas.13137,SPARC,ITGAX; CD68; CD4; HLA-DRA; ITGAM; CD14; SPARC; SIGLEC1
"13,5",CL:0000148,melanocyte,1,large-intestine,1,ISBN:978-1496398949,S100B,MLANA; SOX10; BST2; S100B
"13,5",CL:0009104,B cell zone reticular cell,1,lymph-node,1,ISBN:9781933477381; https://doi.org/10.1080/01926230600867727,VIM,PECAM1; PDPN; DES; ACTA2; VIM; TNFSF11; CXCL12
"13,5",PCL:0051038,COP_37 committed oligodendrocyte precursor (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,BCAS1,BCAS1; PRRX1; GPR17
"13,6",PCL:0015062,Inh L5 PVALB LRIG3 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,PLCE1,GPC5; CDH6; PLCE1
"13,6",PCL:0051321,LRL_320 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,SYT10,THSD7B; SYT10; TINAG
"13,6",PCL:0051412,Splat_411 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,PDE3A,PDE3A; PPP1R17; RORB
"13,6",PCL:0051284,CGE_283 caudal ganglionic eminence derived cortical interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,SYT10,SGO1-AS1; SYT10; SEMA3C; CXCL14
"13,6",PCL:0015066,Inh L1-2 PVALB CDK20 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,SYT10,TMEM132C; SYT10; ADAMTS12
"13,6",PCL:0051437,Midi_436 midbrain-derived inhibitory neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,HMCN1,OTX2-AS1; HMCN1; BMPR1B
"13,6",PCL:0015022,Inh L1-2 VIP PTGER3 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,SYT10,SYT10; KCNH8; PARD3B
"13,6",PCL:0015018,Inh L1 SST DEFB108B primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,SYT10,NDST4; SYT10
"13,6",PCL:0051241,MGE_240 sst GABAergic cortical interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,SYT10,TAFA4; RP11-656G20.1; SYT10; FBN2
"13,6",PCL:0051391,Splat_390 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,NRXN3,POU6F2; SNHG14; NRXN3; ZIC1
"13,6",PCL:0051016,VendC_15 capillary endothelial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,HMCN1,ABCG2; MECOM; HMCN1
"13,6",CL:0000540,neuron,1,spinal-cord,1,https://doi.org/10.1016/j.neuron.2023.01.007,HMCN1,NPY; SAMD3; HMCN1
"13,6",PCL:0015033,Inh L2-5 VIP BSPRY primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,PDE3A,PDE3A; ST18
"13,7",CL:0000186,myofibroblast cell,2,lymph-node,1,PMCID:PMC1899700; https://www.pathologyoutlines.com/topic/lymphnodesanatomy.html; https://doi.org/10.1002/ar.1091830404; https://fblt.cz/en/skripta/v-krev-a-organy-imunitniho-systemu/6-thymus-mizni-uzliny-a-difuzni-imunitni-system/,VIM,VIM; DES; ACTA2; ELN; COL3A1; COL1A1
"13,7",CL:0009105,T cell zone reticular cell,2,lymph-node,1,https://doi.org/10.3389/fimmu.2011.00035; https://doi.org/10.1016/j.jcyt.2017.01.010; https://doi.org/10.1016/j.ajpath.2010.12.039,VIM,PDPN; DES; ACTA2; VIM; CCL21; CCL19; PECAM1; IL7
"13,7",CL:0002460,CD8-alpha-negative thymic conventional dendritic cell,2,thymus,1,https://doi.org/10.1172/JCI11734; https://doi.org/10.1038/cti.2015.21; https://doi.org/10.1126/science.aay3224,GSN,MNDA; LGALS2; ITGAX; XCR1; CD1C; CD33; HLA-DQB1; THBD; ALDH2; SIRPA; ITGAM; CD4; PTPRC; CLEC10A; GSN; HLA-DQA1; CD83; JAML; CTSH
"13,7",CL:0002620,skin fibroblast,2,skin,1,https://doi.org/10.1111/j.1365-2133.1989.tb15509.x; https://doi.org/10.1097/00000372-199606000-00008; https://doi.org/10.1074/jbc.M701586200,VIM,F3; CD34; VIM
"13,7",CL:1001111,kidney loop of Henle thin descending limb epithelial cell,2,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,CRYAB; VIM,CRYAB; SATB2; CDH1; VIM; VCAM1; SLC44A5; SPP1
"13,7",CL:0000576,monocyte,2,thymus,1,https://doi.org/10.1126/science.aay3224,S100A6; S100A4,CTSS; VCAN; LYZ; CD52; S100A9; S100A8; FCN1; S100A6; S100A4; S100A12
"13,7",ASCTB-TEMP:interdigitating-dendritic-cells,Interdigitating Dendritic Cells,1,spleen,1,https://doi.org/10.1309/M95G-7DQ2-TLQL-7Q11,VIM,CD68; CD1A; VIM; S100B
"13,7",CL:4030013,kidney loop of Henle long descending thin limb outer medulla epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1152/ajprenal.2000.278.1.F52; https://doi.org/10.1101/2021.07.28.454201; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,CRYAB,CRYAB; SLC39A8; AQP1; SLC4A11; TACSTD2; SLC9A3
"13,7",CL:0009104,B cell zone reticular cell,1,lymph-node,1,ISBN:9781933477381; https://doi.org/10.1080/01926230600867727,VIM,PECAM1; PDPN; DES; ACTA2; VIM; TNFSF11; CXCL12
"13,7",CL:1001107,kidney loop of Henle thin ascending limb epithelial cell,1,kidney,1,https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,CRYAB,CLCNKA; CLDN3; CDH1; PROX1; TACSTD2; CRYAB; SH3GL3
"13,7",CL:0009108,lymphatic endothelial cell of subcapsular sinus floor,1,lymph-node,1,https://doi.org/10.1016/j.immuni.2019.06.027; https://doi.org/10.3389/fcvm.2020.00052,CD9,LYZ; ICAM1; CD274; CD9; ACKR4; MARCO; CXCL5; MFAP4; NT5E; CXCL1; PECAM1; PTPRC; THY1; PDPN; CCL20; PROX1; TNFRSF9; LYVE1; ACKR1; CLDN11; CAV1
"13,7",CL:4030014,kidney loop of Henle long descending thin limb inner medulla epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1152/ajprenal.2000.278.2.F202; https://doi.org/10.1152/ajprenal.2000.278.1.F52; https://doi.org/10.1101/2021.07.28.454201; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,CRYAB,SH3GL3; CRYAB; CLDN1; SLC4A11; TACSTD2; CPE; SLC14A2
"13,7",CL:1000692,kidney interstitial fibroblast,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,VIM,LUM; COL1A2; COL1A1; DCN; ZEB2; C7; VIM
"13,7",CL:0009103,lymph node marginal reticular cell,1,lymph-node,1,https://doi.org/10.3389/fimmu.2011.00035; https://doi.org/10.1016/j.jcyt.2017.01.010; https://doi.org/10.1016/j.ajpath.2010.12.039,VIM,PDPN; ENPP2; DES; ACTA2; VIM; TNFSF11; PECAM1; CXCL13
"13,7",CL:4030012,kidney loop of Henle short descending thin limb epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1152/ajprenal.2000.278.1.F52; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,CRYAB,ID1; CRYAB; SATB2; JAG1; TACSTD2; SPP1; CPE; SLC14A2
"13,7",CL:1000452,parietal epithelial cell,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,VIM,CFH; CRB2; ALDH1A2; VIM; VCAM1
"13,7",CL:0011004,lens fiber cell,1,eye,1,https://doi.org/10.1167/iovs.15-18117,VIM,AQP0 residues 1-263 +fatty acyl; VIM
"13,7",CL:0009106,medullary reticular cell,1,lymph-node,1,https://doi.org/10.3389/fimmu.2011.00035.; https://doi.org/10.1016/j.jcyt.2017.01.010; https://doi.org/10.1016/j.ajpath.2010.12.039,VIM,PECAM1; PDPN; DES; ACTA2; VIM; TNFSF11; CXCL12
"13,7",PCL:0051050,Oligo_49 oligodendrocyte (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,CRYAB,CARNS1; CRYAB; AC084149.2; SLC5A11; TF
"13,7",CL:0001078,"group 3 innate lymphoid cell, human",1,thymus,1,https://doi.org/10.3389/fimmu.2017.01047; https://doi.org/10.1126/science.aay3224,S100A4,KLRB1; IL7R; JAML; CD52; KRT86; KIT; LST1; TMIGD2; LTB; TRDC; NCR2; S100A4
"13,7",CL:0000888,lymph node tingible body macrophage,1,lymph-node,1,https://doi.org/10.1111/cas.13137,SPARC,ITGAX; CD68; CD4; HLA-DRA; ITGAM; CD14; SPARC; SIGLEC1
"13,7",CL:0009072,medullary thymic epithelial cell type 2,1,thymus,1,https://doi.org/10.3791/50951; https://doi.org/10.1038/s41467-021-21346-6; https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224,VIM,PTPRC; NTHL1; CCL19; SNCG; EPCAM; VIM; CDR2; KRT5; CSTA; TYW3; AIRE; KRT17; CALML3; FGF17; HLA-DQA1
"13,7",PCL:0051064,Astro_63 astrocyte (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,CRYAB,GFAP; CRYAB
"13,7",CL:0002677,naive regulatory T cell,1,thymus,1,https://doi.org/10.3389/fimmu.2019.00447; https://doi.org/10.1038/nature03886; https://doi.org/10.1126/science.aay3224,S100A4,TIGIT; CTLA4; S100A4; PMAIP1; PIM2; BATF; FOXP3; CARD16; IL32; CD4; IKZF2; GBP2
"14,0",CL:0002062,pulmonary alveolar type 1 cell,3,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,ELF3,AQP4; FXYD3; SCEL; ELF3; SEMA3B; CDH1; CLIC5; SFTA2; EPCAM; RTKN2; SLC39A8; AGER; HOPX; GRAMD2A; KRT1
"14,0",CL:0002063,pulmonary alveolar type 2 cell,3,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,ELF3,SLC39A8; HOPX; MFSD2A; LAMP3; SFTA2; ABCA3; ELF3; FXYD3; CDH1; BMP1; SFTPA2; KRT1; SFTPC; EPCAM
"14,0",CL:1000271,lung multiciliated epithelial cell,2,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,ELF3,FXYD3; CDHR4; ELF3; FOXJ1; TUBB4B; DYNLRB2; CDHR3; TSPAN1; CDH1; RSPH1; EPCAM
"14,0",CL:0000158,club cell,2,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,ELF3,EPCAM; FXYD3; ELF3; CYP2F1; SCGB3A2; TSPAN1; CDH1; SCGB1A1
"14,0",CL:0000576,monocyte,2,thymus,1,https://doi.org/10.1126/science.aay3224,S100A4; S100A6,CTSS; VCAN; LYZ; CD52; S100A9; S100A8; FCN1; S100A6; S100A4; S100A12
"14,0",CL:4030012,kidney loop of Henle short descending thin limb epithelial cell,2,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1152/ajprenal.2000.278.1.F52; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,SLC14A2; CRYAB,ID1; CRYAB; SATB2; JAG1; TACSTD2; SPP1; CPE; SLC14A2
"14,0",CL:4030014,kidney loop of Henle long descending thin limb inner medulla epithelial cell,2,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1152/ajprenal.2000.278.2.F202; https://doi.org/10.1152/ajprenal.2000.278.1.F52; https://doi.org/10.1101/2021.07.28.454201; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,SLC14A2; CRYAB,SH3GL3; CRYAB; CLDN1; SLC4A11; TACSTD2; CPE; SLC14A2
"14,0",CL:0000540,neuron,2,spinal-cord,1,https://doi.org/10.1016/j.neuron.2023.01.007,CAPN8,PENK; RASSF3; LETR1; CAPN8; NR2F2
"14,0",CL:1000489,reticular cell of splenic cord,2,spleen,1,https://doi.org/10.55418/9781933477060.; https://doi.org/10.1111/imm.12469; https://doi.org/10.1038/s41467-019-09728-3,CLU,MADCAM1; NGFR; IL7; ENPP2; CCL19; CCL21; BST1; DSC2; THBD; ACTA2; THY1; C3; CLU; CD74; CR2; DCN; ENG
"14,0",CL:4028006,alveolar adventitial fibroblast,2,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,SLPI,MFAP4; MFAP5; FBLN1; SCARA5; DCN; PLA2G2A; LUM; COL1A2; COL6A3; PI16; DCLK1; CDON; SLPI
"14,0",PCL:0015001,Inh L1 LAMP5 PVRL2 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,HS3ST5,RELN; HS3ST5; CBLN4; TRPC3
"14,0",CL:1001107,kidney loop of Henle thin ascending limb epithelial cell,1,kidney,1,https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,CRYAB,CLCNKA; CLDN3; CDH1; PROX1; TACSTD2; CRYAB; SH3GL3
"14,0",CL:1001111,kidney loop of Henle thin descending limb epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,CRYAB,CRYAB; SATB2; CDH1; VIM; VCAM1; SLC44A5; SPP1
"14,0",CL:1000718,kidney inner medulla collecting duct principal cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1101/2021.07.28.454201; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,SLC14A2,AQP2; SLC14A2
"14,0",CL:4030013,kidney loop of Henle long descending thin limb outer medulla epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1152/ajprenal.2000.278.1.F52; https://doi.org/10.1101/2021.07.28.454201; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,CRYAB,CRYAB; SLC39A8; AQP1; SLC4A11; TACSTD2; SLC9A3
"14,0",CL:0009111,centrocyte,1,lymph-node,1,ISBN:9781933477381; https://doi.org/10.1182/blood-2012-03-415380; ISBN:9781933477060,BCL6,CD38; MS4A1; CXCR5; BCL6; BCL2; MKI67; MME; IGHD; CD19; CR2; CD27; CD83
"14,0",CL:0009077,subcapsular thymic epithelial cell,1,thymus,1,https://doi.org/10.1016/s0065-2776(08)60900-1,TMSB4X,PTMA; TMSB4X
"14,0",CL:0009112,centroblast,1,lymph-node,1,PMCID:PMC1900414; ISBN:9781933477381; https://doi.org/10.1182/blood-2012-03-415380,BCL6,MKI67; LMO2; MME; IGHD; BCL2; CD74; CD38; CD19; AICDA; CD27; CXCR4; MS4A1; BCL6
"14,0",CL:0009071,medullary thymic epithelial cell type 1,1,thymus,1,https://doi.org/10.3791/50951; https://doi.org/10.1038/s41467-021-21346-6; https://doi.org/10.1126/science.aay3224,CLU,PTPRC; SAA1; EPCAM; KRT5; CCL19; CH25H; CLU; FN1; CDR2; KRT14; KRT19; KRT15; PTGDS; ASCL1
"14,0",PCL:0051064,Astro_63 astrocyte (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,CRYAB,GFAP; CRYAB
"14,0",CL:0000636,Mueller cell,1,eye,1,https://doi.org/10.1155/2007/39245; https://doi.org/10.1016/j.ophtha.2017.09.016,CLU,GFAP; CRYM; CLU; CRABP1; SLC1A3; GLUL; DKK3; APOE; RLBP1
"14,0",CL:0001078,"group 3 innate lymphoid cell, human",1,thymus,1,https://doi.org/10.3389/fimmu.2017.01047; https://doi.org/10.1126/science.aay3224,S100A4,KLRB1; IL7R; JAML; CD52; KRT86; KIT; LST1; TMIGD2; LTB; TRDC; NCR2; S100A4
"14,0",CL:1000350,basal cell of epithelium of terminal bronchiole,1,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,ELF3,NGFR; FXYD3; ELF3; TSPAN1; CDH1; KRT5; TRPC6; TP63; EPCAM
"14,0",CL:0000883,thymic cortical macrophage,1,thymus,1,https://doi.org/10.1016/s0065-2776(08)60900-1,TMSB4X,STAB1; APOE; C1QC; C1QB; TMSB4X; SLC40A1; LGMN; SELENOP; MS4A7; C1QA; RNASE1
"14,0",PCL:0051050,Oligo_49 oligodendrocyte (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,CRYAB,CARNS1; CRYAB; AC084149.2; SLC5A11; TF
"14,0",CL:1000351,basal cell of epithelium of respiratory bronchiole,1,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,ELF3,KLK11; FXYD3; ELF3; SCGB3A2; TSPAN1; CDH1; SCGB1A1; EPCAM; SOX4
"14,0",CL:0002677,naive regulatory T cell,1,thymus,1,https://doi.org/10.3389/fimmu.2019.00447; https://doi.org/10.1038/nature03886; https://doi.org/10.1126/science.aay3224,S100A4,TIGIT; CTLA4; S100A4; PMAIP1; PIM2; BATF; FOXP3; CARD16; IL32; CD4; IKZF2; GBP2
"14,1",CL:4030017,epithelial cell of late distal convoluted tubule,2,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1038/s41467-019-10861-2,HSD11B2; SCNN1G,HSD11B2; TRPV5; CALB1; SLC8A1; SLC12A3; SCNN1G
"14,1",CL:1000768,kidney connecting tubule epithelial cell,2,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1038/s41467-019-10861-2,HSD11B2; SCNN1G,HSD11B2; GATA3; TRPV5; CALB1; SLC8A1; SCNN1G; CDH1; SCN2A
"14,1",CL:1000716,kidney outer medulla collecting duct principal cell,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,SCNN1G,AQP2; GATA3; FXYD4; SCNN1G; AQP3
"14,1",PCL:0051019,VendA_18 endothelial cell of artery (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MECOM,MGP; MECOM
"14,1",CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,UMOD,ATP1A1; CDH1; UMOD; CASR; SLC12A1
"14,1",CL:1001431,kidney collecting duct principal cell,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,SCNN1G,AQP3; AQP2; GATA3; FXYD4; SCNN1G
