leiden_sub,cell_id,cell_label,evidence,dataset_count,shared_markers,gene_expr_markers
"6,5",CL:4033045,lung migratory dendritic cell,3,3,TBC1D4; BIRC3,TBC1D4; CD7; CD3D; BIRC3
"6,5",CL:1001107,kidney loop of Henle thin ascending limb epithelial cell,3,3,BIRC3; TNIK,BIRC3; DPP4; CREB5; TNIK; SQSTM1; PTPRD; ALPK3; TACC2; FHOD3; PRICKLE1
"6,5",CL:0000173,pancreatic D cell,3,3,PHTF2; RUNX1,PHTF2; LGALS1; RUNX1
"6,5",CL:0000076,squamous epithelial cell,3,3,PELI1; TNIK,KRT15; PELI1; TECR; VMP1; TNIK; KRT19; TPD52L1; GEMIN8; SKIV2L
"6,5",CL:4023039,amygdala excitatory neuron,3,3,PHTF2; PHACTR2,PHTF2; CCBE1; CUX2; SLC8A3; PRKCB; PHACTR2
"6,5",CL:0000936,early lymphoid progenitor,3,3,TOX; TBC1D4; BCL2,CYTL1; TOX; SPG21; TBC1D4; C1QTNF4; IGLL1; BCL2
"6,5",CL:4030016,epithelial cell of early distal convoluted tubule,3,3,CD44; TRAF3,DENND2A; CD44; ITGA3; COL7A1; TRAF3
"6,5",CL:0008019,mesenchymal cell,3,3,ARID5B; IL2RA; CD44,PCDH9; ARID5B; COL2A1; IHO1; CCBE1; ROR1; IL2RA; CD44
"6,5",CL:4023064,caudal ganglionic eminence derived interneuron,3,3,TNIK; RTKN2; TTN,TNIK; FN1; UNC5C; CDK5R1; ENSG00000267787; EPM2A-DT; RTKN2; UBA6-DT; TTN
"6,5",CL:0000598,pyramidal neuron,3,3,DUSP16; SPOCK2,SPOCK3; DUSP16; YWHAG; SPOCK2
"6,5",CL:0002633,respiratory basal cell,3,3,RUNX1; CD44; USP15,MRTFA; MACROD2; RUNX1; CD44; USP15; MARCHF6
"6,5",CL:1000768,kidney connecting tubule epithelial cell,3,3,TOX; PHACTR2,TOX; PLCL2; PAPPA; KITLG; LINC01099; PHACTR2
"6,5",CL:0002057,"CD14-positive, CD16-negative classical monocyte",3,3,CD44; PHACTR2; PLCL1,SAMSN1; SLC11A1; FOSB; CD44; PHACTR2; C1QTNF7-AS1; PLCL1
"6,5",CL:0000894,DN1 thymic pro-T cell,3,3,BIRC3; SPOCK2; ICOS,ISG20; BIRC3; SPOCK2; CST6; NKG7; LYST; ICOS
"6,5",CL:0000164,enteroendocrine cell,3,3,TOX; ARID5B,TOX; GALNT13; DSCAM; RIMBP2; ST18; TMF1; SST; ARID5B
"6,5",CL:0002350,endocardial cell,2,2,TTN; RTKN2,PTMA; ITM2A; TTN; RTKN2
"6,5",CL:0010011,cerebral cortex GABAergic interneuron,2,2,SPOCK2; TTN,CCK; SPOCK2; TTN; ST8SIA2
"6,5",CL:0000912,helper T cell,2,2,ICOS,ICOS; IL32
"6,5",CL:4030014,kidney loop of Henle long descending thin limb inner medulla epithelial cell,2,2,BCL2,DOCK11; MAGI2; CP; BCL2
"6,5",CL:0017009,"Axl+ dendritic cell, human",2,2,CTLA4; TBC1D4,IGHV3-30; CTLA4; CD1C; TBC1D4
"6,5",CL:0000860,classical monocyte,2,1,RTKN2; TBC1D4,RTKN2; TBC1D4; CD69
"6,5",CL:0000083,epithelial cell of pancreas,2,2,BIRC3; TRAF3,SEMA5B; CSF1; BIRC3; TRAF3; C2orf49; SERPINA5; KLHL24
"6,5",CL:0008001,hematopoietic precursor cell,2,2,BIRC3; IKZF2,BIRC3; TUT4; IKZF2
"6,5",CL:0010005,atrioventricular bundle cell,2,2,CTLA4; ICOS,CTLA4; ICOS; FURIN
"6,5",CL:1000312,bronchial goblet cell,2,2,TBC1D4; RUNX1,TBC1D4; SCGB1A1; RUNX1
"6,5",CL:4023029,indirect pathway medium spiny neuron,2,2,CASK; CD44,RNF14; CASK; DOCK4; CD44
"6,5",CL:0002204,tuft cell,2,2,RUNX1,SOX9; RUNX1
"6,5",CL:1000488,cholangiocyte,2,2,BIRC3; TTN,AC008957.1; BIRC3; TTN; MYCBP2
"6,5",CL:4033057,luminal adaptive secretory precursor cell of mammary gland,2,2,BIRC3; PHTF2,LAMA3; BIRC3; PHTF2; DCTPP1; TMEM259; HOOK3
"6,5",CL:0000499,stromal cell,2,2,TTN,TTN
"6,5",CL:0000192,smooth muscle cell,2,2,ARID5B; CASK,THRB; ARID5B; MAPK1; KLF6; CASK; BMP2K; IFNAR2
"6,5",CL:4028006,alveolar adventitial fibroblast,2,2,SPOCK2; PELI1,PPFIBP2; SPOCK2; GPNMB; KCNMA1; SAMD4A; PELI1
"6,5",CL:0000764,erythroid lineage cell,2,2,BCL2; USP15,RCC1; BCL2; MS4A1; USP15; TNKS2
"6,5",CL:0002075,brush cell of tracheobronchial tree,2,2,BCL2; RTKN2,LAMB1; BCL2; GTF2IRD2; RTKN2
"6,5",CL:0000222,mesodermal cell,2,2,TTN; CASK,TTN; ANO10; SLC22A23; CASK; UGT1A10
"6,5",CL:0002241,pulmonary interstitial fibroblast,2,2,ARID5B; TBC1D4,ARID5B; CBLB; FTO; AGAP4; PBX1; UTY; TBC1D4; DMAC1
"6,5",CL:0000114,surface ectodermal cell,2,2,TTN,TTN; F13A1; TGFBI
"6,5",CL:0002607,migratory enteric neural crest cell,2,2,PELI1; USP15,SH3GLB1; TFDP2; ZNF710; CACNA1C; PELI1; USP15; COL17A1
"6,5",CL:4033058,luminal hormone-sensing cell of mammary gland,2,2,TTN; BIRC3,CYP2U1-AS1; LRP1B; KCNQ1OT1; TTN; NFE2L3; GLIPR1; BIRC3
"6,5",CL:0002149,epithelial cell of uterus,2,2,RUNX1; SPOCK2,ELF3; RUNX1; LINC01133; SPOCK2
"6,5",CL:4023017,sst GABAergic interneuron,2,2,TOX; TNIK,TOX; HS6ST2; LHFPL3; TNIK; ADCY8
"6,5",CL:4033071,cycling natural killer cell,2,2,IL2RA; PLCL1,CCND2; IL2RA; TNPO2; PLCL1
"6,5",CL:2000055,liver dendritic cell,2,2,LDLRAD4,CPNE3; LDLRAD4; HLA-DQA1
"6,5",CL:0010020,cardiac glial cell,2,2,BIRC3; TOX,GPX3; BIRC3; FRMD5; TOX
"6,5",CL:0019001,tracheobronchial serous cell,2,2,TOX; PELI1,LDLR; PPP1R9A; TOX; PKM; NRP1; PELI1
"6,5",CL:0000816,immature B cell,2,2,SESN3; TRAF3,TRAF3; SESN3; HVCN1
"6,5",CL:0019031,intestine goblet cell,2,2,PELI1; CD44,KCNQ3; PELI1; TNFAIP8; CD44
"6,5",CL:0009011,transit amplifying cell of colon,2,2,RTKN2,SKA3; RTKN2; TOP2A; LGR5
"6,5",CL:0000992,immature CD11c-low plasmacytoid dendritic cell,2,2,IKZF2; LDLRAD4,IKZF2; LGALS1; PTMS; PCLAF; DAB2; SHD; LDLRAD4
"6,5",CL:4047004,cycling type EC enteroendocrine cell,2,2,DUSP16; BCL2,AP3D1; TFCP2L1; SNF8; DUSP16; AKT3; BCL2
"6,5",CL:1000347,colonocyte,2,2,BIRC3; TRAF3,BIRC3; CES2; ZNF606-AS1; QSOX2; TRAF3
"6,5",CL:0011026,progenitor cell,2,2,ARID5B; CASK,PPARGC1B; LINC03104; ARID5B; CPS1; CASK; CRACD; HNF4A; PBX1
"6,5",CL:0002365,medullary thymic epithelial cell,1,1,PELI1,MRPL22; YWHAG; PELI1
"6,5",CL:0000681,radial glial cell,1,1,TRAF3,TRAF3; GPD2
"6,5",CL:0000242,Merkel cell,1,1,ARID5B,NNAT; LYPD1; ARID5B
"6,5",CL:1001285,vasa recta descending limb cell,1,1,PELI1,PELI1; TEK; IQCK
"6,5",CL:4023079,midbrain-derived inhibitory neuron,1,1,PHTF2,RNF214; PRPF6; WBP4; LHFPL3; PHTF2
"6,5",CL:0000165,neuroendocrine cell,1,1,IKZF2,CEMIP; COL21A1; AASS; ZNF83; IKZF2; SOCS5
"6,5",CL:4033022,mucus secreting cell of bronchus submucosal gland,1,1,IKZF2,KSR2; IKZF2
"6,5",CL:0017000,pulmonary ionocyte,1,1,PLCL1,NRXN1; PLCL1
"6,5",CL:0000092,osteoclast,1,1,BIRC3,ACP5; BIRC3
"6,5",CL:0002325,lactocyte,1,1,TTN,TTN; MGAM2
"6,5",CL:4033048,respiratory tract suprabasal cell,1,1,IKZF2,IKZF2; ZAP70; H2AFV; KCNE3
"6,5",CL:0000557,granulocyte monocyte progenitor cell,1,1,BCL2,MPO; BCL2
"6,5",CL:4033077,cycling alveolar macrophage,1,1,TRAF3,TRAF3
"6,5",CL:0002573,Schwann cell,1,1,BIRC3,KIF5C; BIRC3; SYNPO2
"6,5",CL:4047017,transit amplifying cell of gut,1,1,ARID5B,THOC7; ARID5B
"6,5",CL:4023042,L6 corticothalamic-projecting glutamatergic cortical neuron,1,1,TOX,SEMA3E; TOX; FOXP2
"6,5",CL:0000322,pulmonary alveolar epithelial cell,1,1,ARID5B,PPA1; CLDN4; ARID5B
"6,5",CL:4033008,vein endothelial cell of respiratory system,1,1,PHTF2,TGM3; PHTF2; C2orf42; RASA2
"6,5",CL:0000636,Mueller cell,1,1,PLCL1,PLCL1
"6,5",CL:0000501,granulosa cell,1,1,IL2RA,ELL3; IL2RA
"6,5",CL:0000704,endothelial tip cell,1,1,STAM,PLOD2; STAM
"6,5",CL:4028002,alveolar capillary type 1 endothelial cell,1,1,BACH1,FRMD4A; BACH1
"6,5",CL:0000163,endocrine cell,1,1,RTKN2,KATNA1; RTKN2
"6,5",CL:0002072,nodal myocyte,1,1,TNIK,KEL; TNIK; COL8A1
"6,5",CL:0001081,"group 2 innate lymphoid cell, human",1,1,SPOCK2,CCNG2; SPOCK2
"6,5",CL:0000359,vascular associated smooth muscle cell,1,1,PLCL1,PLCL1
"6,5",CL:0000101,sensory neuron,1,1,PELI1,PELI1; ARMC1; GOLGB1; ANP32A
"6,5",CL:1001568,pulmonary artery endothelial cell,1,1,TBC1D4,TBC1D4
"6,5",CL:0000556,megakaryocyte,1,1,CD28,CD28; ENSG00000241525.4
"6,5",CL:0005012,multiciliated epithelial cell,1,1,PHACTR2,PHACTR2; COPA; ERBB3
"6,5",CL:0002145,multiciliated columnar cell of tracheobronchial tree,1,1,PELI1,PELI1
"6,5",CL:4023054,mesothelial fibroblast,1,1,ICOS,ICOS; ENSG00000256069; PPIC
"6,5",CL:0000834,neutrophil progenitor cell,1,1,SESN3,SESN3; AZU1
"6,5",CL:0002267,type D cell of stomach,1,1,LDLRAD4,TENM3; LDLRAD4
"6,5",CL:0002480,nasal mucosa goblet cell,1,1,GLCCI1,GLCCI1; NKG7; FBP1
"6,5",CL:0002071,enterocyte of epithelium of large intestine,1,1,LDLRAD4,LDLRAD4
"6,5",CL:0000738,leukocyte,1,1,USP15,USP15
"6,5",CL:0000128,oligodendrocyte,1,1,PLCL1,MBP; PLCL1
"6,5",CL:4033081,cycling myeloid cell,1,1,CD28,CD28
"6,5",CL:4033042,metallothionein-positive alveolar macrophage,1,1,RTKN2,CYP39A1; NR2F1; RTKN2
"6,5",CL:0000767,basophil,1,1,IKZF2,IKZF2; CPA3; MS4A2
"6,5",CL:0000453,Langerhans cell,1,1,TBC1D4,CD207; TBC1D4
"6,5",CL:0000696,PP cell,1,1,LDLRAD4,PPY; LDLRAD4
"6,5",CL:1000850,macula densa epithelial cell,1,1,RUNX1,RUNX1; PCDH9; RPL21P53; APOO
"6,5",CL:0002364,cortical thymic epithelial cell,1,1,TBC1D4,ELF5; HYLS1; TBC1D4
"6,5",CL:0000182,hepatocyte,1,1,DUSP16,DUSP16; GNG4
"6,5",CL:4030057,eccentric medium spiny neuron,1,1,USP15,USP15; SORCS1; STRN3
"6,5",CL:0000312,keratinocyte,1,1,BACH1,PAN2; C11orf80; BACH1
"6,5",CL:4047007,immature pericyte,1,1,RUNX1,RUNX1
"6,5",CL:0009010,transit amplifying cell,1,1,TBC1D4,ARHGEF9; TBC1D4
"6,5",CL:4033044,deuterosomal cell,1,1,RTKN2,RTKN2
"6,5",CL:0000178,Leydig cell,1,1,SESN3,FBXO28; SESN3; TUT7
"6,5",CL:1000477,cardiac pacemaker cell of sinoatrial node,1,1,PLCL1,RSPO3; PLCL1
"6,5",CL:0002324,basal-myoepithelial cell of mammary gland,1,1,CD44,CAV1; CD44
"6,5",CL:4028004,alveolar type 1 fibroblast cell,1,1,TBC1D4,TBC1D4; HPGD; S100A9; CPNE3
"7,0",CL:0000057,fibroblast,530,477,PLCB4; PKP2; PLXDC2; ESR1; THSD4; MEIS1; PCDH7; CCBE1; ZFPM2; BNC2; RERG; TBC1D4; LAMA2,THBS1; KCNT2; NOVA1; MEIS2; CALCRL-AS1; RERG; CNTN4; ADAMTSL2; MFAP4; EMILIN1; BGN; NTNG1; SLPI; PKP2; ELN; PTN; AOX1; PDZRN4; PAMR1; CARMN; PDZRN3; COL8A1; POSTN; PODN; DCDC2C; NID1; MEG3; ABCA6; GRK5; ADAMTS13; ABCA8; ANK3; GUCY1A2; KCNAB1; PTH1R; MGP; TSHZ2; THSD4; THBS2; PCDH7; ZNF385D; C3; MOXD1; TBX18; RASAL2; COL5A1; LINC02511; SPARC; ABCA9; PRKG1; CACNA1C; CLMP; SGIP1; BMP5; COL4A4; FBLN5; ADAMTSL3; NEGR1; LPAR1; AC092957.1; LSAMP; ESR1; LAMA2; CFH; ARHGAP10; MEIS1; DCN; COL6A2; TNXB; TWIST2; PARD3B; MAMDC2; COL15A1; SVEP1; FBLN1; C7; CCBE1; RIPOR3; LAMC3; CD3G; LINC02388; COL6A1; ABCA10; GFPT2; SLIT3; WISP1; SCARA5; BNC2; NAV3; IGFBP3; SPON1; HGF; SCN7A; FMO2; COL3A1; ADAMTS2; PRELP; AKAP12; CCN4; DCLK1; MFAP5; TBC1D4; RNF150; NCAM2; CRISPLD2; DACH1; GPC6; CDH19; SH3PXD2B; ADH1B; RORA; IGFBP5; ADAMTS12; C11orf96; RUNX1T1; LINC01088; OGN; TNC; PLXDC2; PLEKHH2; MYOC; SGCD; PDGFRA; COL6A3; ITGA8; CDH11; GABRG3; LUM; ABCC9; PID1; ENSG00000230333; FBN1; ZFPM2; GPC3; ENSG00000286481; SMOC2; SLIT2; ITGBL1; APOD; PRR16; PLCB4; CCDC80; NGF; NTRK2; ATRNL1; CYP1B1; MMP19; PHLDA1; INMT-MINDY4; ASPN; FAT3; VIT; MMP2; ABI3BP; CACNB2; CILP; PDE3A; COL1A1; SERPINF1; MIR100HG; SULF1; SUN2; FN1; EFEMP1; COL5A2; ZFP36L2; NR2F1; BICC1; COL1A2
"7,0",CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",439,439,SYNE1; UBE2D2; FKBP5; TBC1D4,PYM1; SYNE2; TRIB2; IPCEF1; DECR1; ATP2B1; ICAM3; INTS8; PRDM1; INPP4B; SNRPN; AP000787.1; TRBC2; RABGAP1L; TSPAN5; LCK; FAM45A; RORA; EVL; NDUFV3; PIK3IP1; HDAC7; BCL10; STAM; CUL4B; UBE2D2; ARID5B; RCAN3; C22orf39; ENSG00000227240; SPOCK2; DUSP4; PTPN7; TMEM238; CYTOR; IL2RA; CD5; MYO5A; FAS; ZNF831; LINC01934; TRAC; RHOH; BIRC3; AC013652.1; ATP8B2; PELI1; SKAP1; C15orf53; CD27; CLDND1; TULP4; GBP2; PBXIP1; IKZF3; CEMIP2; TOX; IKZF2; TNFRSF1B; RPS27L; CASK; CDC25B; GMFG; RTKN2; TBC1D5; CTLA4; IL12RB2; PMAIP1; C1orf56; SP100; ITK; TCEAL4; LDLRAD4; TRBC1; SELPLG; ICOS; DUSP16; ETS1; TIGIT; ID3; CCR6; TBC1D4; CAMK4; HS3ST3B1; PLEKHA2; CD3D; BCL11B; TNFRSF4; USP15; PLCL1; ZFYVE19; TNFRSF18; CD247; LRRC8C; BATF; RASGRP1; CDC42SE2; FAM129A; DENND6A; TSC2; CARD16; TTC39C; CDKN1B; PIM2; MBNL1; CYP20A1; ATXN1; GPR155; TIAM1; MTX3; FCMR; PVT1; CD28; IL10RA; LINC00861; PTPN13; PML; ENSG00000287347; MAL; FOXP3; MIAT; TRAF3IP3; GBP5; SYNE1; SLAMF1; ZC3H12D; MIR4435-2HG; MAF; LAIR2; GLRX; TG; AK3; LEF1; FKBP5; TSC22D4; SAMHD1; VIPR1; CD2; TTN; ZC3H7A; GIMAP1; IL32; DNAL1; PBX4; PPP1R2; ITM2A; SMCHD1; PCNX1; BLOC1S4; MYO1G; KLF2; MAST4; SESN3; IL7R; BCL9L; RGS1; SLFN5; SGPP2; GYPC; FYN; CHN1; BTLA; CD6; OCIAD2; ISG20
"7,0",CL:0002350,endocardial cell,301,139,THSD4; PCDH7,CYP1B1; NRG1; IL18R1; LINC02147; PCDH15; LEPR; NPR3; TMEM132C; LINC02388; ELOVL7; MYEF2; HMCN1; POSTN; ST8SIA6; PKHD1L1; NRG3; ADAMTSL1; MUM1L1; BMPER; CGNL1; SMOC1; PCDH7; ATP10A; EMCN; THSD4; ST6GALNAC3; PWWP3B; HS3ST1; LINC02360; RBMS2
"7,0",CL:0000186,myofibroblast cell,250,243,BICD1; AOPEP; ESR1; KCNMA1; TBC1D4; KCNMB2; LAMA2; CCBE1; SYNE1; MEIS1; PCDH7; THSD4; MACROD2; BNC2; ZFPM2; RERG; ERBB4; NPAS3,MFAP5; LINC00989; CADM2; ST6GALNAC5; PID1; ADAMDEC1; PRKD1; LRRN3; GEM; TGFB3; CTHRC1; ITGBL1; LINC01482; NEGR1; FBLN1; CASC15; MIR99AHG; GRIK1; PRKG1; TNMD; SVEP1; KIAA1755; AOX1; LPAR1; GAB2; KCNK2; ATP2B4; HECW1; SUGCT; CSKMT; FAM46A; DCLK1; PLEKHH2; COL16A1; EMILIN1; VCAN; COL5A1; AF165147.1; ARHGAP10; ANTXR1; PCSK5; GALNT17; TGFBR3; MYH11; COL25A1; CBR4; FN1; TAGLN; CACNB2; AC092691.1; PDLIM3; DTNA; KCNMB2; SPECC1; INPP5B; NR2F1; COL1A2; ACTA2; LNX1; IL1RAPL1; CRISPLD2; SYNE1; HGF; ABCA6; LETR1; ATRNL1; DYNC1LI1; FOXO1; NAV3; PEX5L; BNC2; LEPR; CFH; ESR1; DNM1L; LAMA2; ANO3; MXRA8; THBS2; CCDC80; BICD1; COL21A1; ASPN; ROR2; FGF14; ATP10A; TNC; OGN; GRID2; PTH1R; PLAT; SNHG18; MXRA5; ADH1B; PDGFRB; CACNA1D; SYNPO2; RAB8B; NR2F1-AS1; MYLK; COL5A2; SIDT1; MUCL1; RBMS3-AS2; DDAH1; AADACL2-AS1; ERBB4; TM9SF3; CHSY3; FAM161B; PLEKHG2; SMC4; NPHP3; GASK1B-AS1; TSHZ2; THSD4; RNF150; FBLN5; BMP5; TRABD2B; DIO2; SEPT11; DES; COL11A1; ACTG2; PHLDB2; THBS4; TBC1D4; NEXN; DCN; MEIS1; CDH11; SPARC; ABCA9; LINC02511; SLIT2; HMCN1; DACH1; ABCA8; CARMN; AOPEP; KCNT2; RCAN2; PLK2; AFTPH; COL12A1; SGCZ; ELN; COL4A1; POSTN; AL445426.1; HPSE2; ADAMTSL3; SORBS1; FAM198B-AS1; LTBP1; COMP; TMOD1; NCALD; FSTL1; CLIP3; RERG; HHIP; MACROD2; PBX1; PDE3A; DYNC1I1; LMOD1; LUM; WDR11; SLC7A2; FHL2; PPP1R3C; CCBE1; C7; DPP6; LINC00578; PDZRN3; ROBO2; ZNF385D; PCDH7; SNED1; LAMB1; CXCL12; ABI3BP; FMO1-AS1; MACC1-OT1; CACNA1C; LINC02296; PCDH10; TWIST2; COL3A1; PDGFRA; COL6A3; PWRN1; MEG3; ECM2; PRKCZ; ZFPM2; ZFHX3; ABCA10; LXN; ADAM12; MFAP4; PTGER3; DMD; NPAS3; CELF2; EDNRA; NFASC; RYR2; PRR16; APOD; LOXL1; COL1A1; MIR100HG; PALLD; SLC38A2; STAMBPL1; SMAD3; MMP16; ADAMTSL2; SAMD5; QSOX1; MAGI2; RPL17-C18orf32; GUCY1A2; VAMP5; TLN2; AGTR1; FBN1; CYP1B1; KCNMA1
"7,0",CL:0000235,macrophage,223,215,ESR1; NPAS3; BNC2; PLXDC2; MPPED2; HRH1; LAMA2; ARHGAP26; FKBP5; KCNMA1,MMP12; FYB1; ENSG00000226149; CCDC26; ABCC4; MS4A4A; FBP1; RGL1; IMMP2L; LINC00996; WWP1; KMT2E; MRC1; COLEC12; CNNM2; C1QC; FMN1; USP46; RNASE1; MS4A4E; CD74; LAMA2; ESR1; CARMN; VCAM1; STAC; CENPP; CMKLR1; LNCAROD; SLC8A1; ST6GAL1; NPL; CYP27A1; SRGAP2C; SRGAP2B; RAB20; ARHGAP26; MERTK; CHN2; HRH1; TIMP2; FAM49A; FKBP5; MITF; DAAM2; BNC2; F13A1; EPB41L3; CD163; HNMT; STAB1; KCNMA1; SLC9A9; DOCK8; PLXDC2; NPAS3; LGMN; NR1H3; CD163L1; LILRB5; MPPED2; AC091057.6; SLC16A10; MARCH1; MSR1; ADAP2; SPI1; C1QB; ZNF644; RBM47; ITSN1; GPNMB; SLC1A3; MMP3; PLAUR; SLC11A1; FOXO3; AC074327.1; ZNF101; MARCO; CHD7; UBR5-DT; DAB2; BLNK; APOE; ACSL1; AP2A2; MS4A6A; NEAT1; AOAH; FRMD4A; MT-ATP6; IL2RA; SLC4A7; RGL3; DOCK4; LYVE1; PRKCA; CPM; CD14; FOXN3; S100A9; NCKAP5; PLA2G7; ITGAX; SELENOP; CSGALNACT1; ABHD3; TXLNB; ADAM9; PLEKHO1; FMNL2; ALCAM; AP000812.1; CYTH4; DAPK1; ATP1B3; PDE4B; SLC40A1; CTSD; SIGLEC1; KYNU; LDLRAD2; SLCO2B1; ACP5; KCNE1; TRPM2; GLUL
"7,0",CL:0000863,inflammatory macrophage,153,153,ESR1; BNC2; FKBP5; KCNMA1; ERBB4; HRH1; PLXDC2,IGSF21; SH3PXD2B; SRGN; FYB1; MS4A7; DRAM2; ZFP36L2; FCGR2A; CD163; ZFAND5; TBXAS1; CHI3L1; MRC1; RNF149; CD83; APOC1; ABCA1; S100A8; ACSL1; PMP22; SLC11A1; GPNMB; ARHGAP25; SLC1A3; IPCEF1; CTSB; MARCO; HLA-DPA1; MAFB; SLC8A1; MT-ND4L; MT1H; TYROBP; DOCK4; OLR1; TXNIP; AOAH; FMN1; FTL; DMXL2; HRH1; FAM49A; C1QB; ARHGAP10; PLA2G7; SOAT1; SASH1; GPR141; ZNF331; ADGRE2; PRKAG2; LRMDA; PLXDC2; PLPP3; CSF1R; ACP5; SLCO2B1; DEPTOR; LGMN; KCNMA1; IRAK3; FRMD4A; TLR2; ZEB2; HLA-DQA1; HAVCR2; LILRB4; SLC39A11; GPR183; PSAP; VSIG4; BNC2; F13A1; C5AR2; KYNU; CTSD; PAPSS2; SHTN1; C1QC; MERTK; BASP1; FRMD4B; ALCAM; WDFY4; NR4A2; NCK1-DT; SLC16A10; TPST1; FPR3; FKBP5; SPP1; MSR1; CD68; FMNL2; C1QA; NAMPT; C3; CTSL; CYBB; IL1B; APOE; ERBB4; CCL3; FCGR3A; TREM2; DAPK1; CD109; CD14; CCL3L1; SGK1; HLA-DPB1; CYP27A1; ADAMTSL4-AS1; CCL4; ATP1B3; HLA-DRB1; TMEM163; MITF; GRK3; SAMHD1; LYZ; TFRC; SLC25A13; CD74; OTOA; B3GNT5; ESR1; C3AR1; NUDT1; CCL2; ABL2; CD9; PLIN2; IL18; HLA-DQB1; RTN1
"7,0",CL:0002394,CD141-positive myeloid dendritic cell,142,140,PLCB4; KCNMA1; PCDH7; MPPED2; PLXDC2; TBC1D4; FKBP5; CCSER1,CYB5D2; PLCB4; HLA-DPA1; PAK1; HLA-DRB1; DSG2; DENND1B; BID; TACSTD2; CCDC26; ZNF366; IDO1; PCDH7; DNASE1L3; LCP1; LYZ; ANPEP; CLEC9A; NEGR1; UPF2; CHST9; HLA-DPB1; RPS11; MIER3; IGLON5; ZNF423; KCNMA1; FLT3; CPVL; RAB7B; CD74; PKM; SMASR; HDAC9; FERMT3; PADI2; MPPED2; TUBB1; TBC1D4; TRERF1; CCSER1; PLCD1; TUSC2; SLC24A4; WDFY4; XCR1; FKBP5; PTCH2; RIPOR2; CXCR3; PLXDC2; AC016205.1; AGBL1; ENPP1; AC099560.1; ADAM19; CLNK
"7,0",CL:0002399,CD1c-positive myeloid dendritic cell,140,137,MACROD2; TBC1D4; ARHGAP26; FKBP5; LAMA2; KCNMA1; CCSER1; BNC2; MPPED2; PKP2; PLXDC2,CREB5; IPCEF1; AXL; ABR; HDAC9; RERE; TBC1D4; MT-ATP6; TIMP3; HIP1; SH3D19; SLIT2; LDB2; FKBP5; SELL; LHFPL2; ENHO; ARHGAP26; TMEM206; MACROD2; CLEC10A; SLC8A1; MS4A4E; BAIAP2; LYZ; H2BC18; AFF3; JAK2; MS4A6A; CTSB; HLA-DQA2; PKIB; HIF1A; KCNMA1; DOCK8; MT-CYB; MNDA; CD1C; PLXDC2; COL4A2; FCER1A; AREG; ADAM7-AS1; FMN1; JAML; FXYD3; FCGBP; NDRG2; GNAQ; SRGAP2; CTSZ; IL4I1; CPVL; IRAK3; NPIPB4; CSF3R; ARL15; LRMDA; REL; FLT3; SH3BP2; BNC2; EPB41L3; ATP8B4; DLEU2; PFKFB3; PKP2; RTN1; NEGR1; RHOA; GEM; TET2; MARCHF1; KIAA2026; CIITA; LSAMP; SIPA1L1; HLA-DRB1; ASAP1; RPL29; ABCA3; MYO1F; ACSL1; CCSER1; LAMA2; AC009093.2; RBM6; GPAT3; SLC8A1-AS1; AOAH; GRN; ST18; CD83; LST1; HLA-DPA1; CARMIL1; FRMD4B; KYNU; HLA-DQA1; NR1H3; MT-CO2; CRISPLD2; PLAC8; HLA-DPB1; MYO1E; MRC1; MYOF; CD86; NSF; HLA-DRB5; TBXAS1; MARCH1; HLA-DQB1; HLA-DRA; LINC02154; CUX1; MSR1; PIK3R5; MIR181A1HG; RNF149; CCR7; SIPA1L3; CFP; P2RX7; RALA; FGL2; MPPED2; CD1E; STK17B; TYMP; C11orf96; RPLP0; CSF2RA; AL139807.1; INSR; CD163; ITGAX; FAM160A1; EPB41L2; FOXN3; SMAP2; NR4A3
